Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Smart Grid Challenges for Electricity Retailers","KI - Künstliche Intelligenz","","28","3","10.1007/s13218-014-0311-6","John CollinsWolfgang Ketter","2014","http://link.springer.com/article/10.1007/s13218-014-0311-6","Article"
"Probabilistic model building in genetic programming: a critical review","Genetic Programming and Evolvable Machines","","15","2","10.1007/s10710-013-9205-x","Kangil KimYin ShanXuan Hoai NguyenR. I. McKay","2014","http://link.springer.com/article/10.1007/s10710-013-9205-x","Article"
"An approach to unified cloud service access, manipulation and dynamic orchestration via semantic cloud service operation specification framework","Journal of Cloud Computing","","4","1","10.1186/s13677-015-0039-3","Daren FangXiaodong LiuImed RomdhaniClaus Pahl","2015","http://link.springer.com/article/10.1186/s13677-015-0039-3","Article"
"Waste identification and elimination in information technology organizations","Empirical Software Engineering","","19","6","10.1007/s10664-014-9302-3","Osama Al-BaikJames Miller","2014","http://link.springer.com/article/10.1007/s10664-014-9302-3","Article"
"A data access framework for service-oriented rich clients","Service Oriented Computing and Applications","","6","2","10.1007/s11761-011-0094-7","Qi ZhaoXuanzhe LiuXingrun ChenJiyu HuangGang HuangHong Mei","2012","http://link.springer.com/article/10.1007/s11761-011-0094-7","Article"
"A qualitative human-centric evaluation of flexibility in middleware implementations","Empirical Software Engineering","","17","3","10.1007/s10664-011-9167-7","Renato MaiaRenato CerqueiraClarisse Sieckenius de SouzaTomás Guisasola-Gorham","2012","http://link.springer.com/article/10.1007/s10664-011-9167-7","Article"
"Do You Recognize That Building’s Façade?","KI - Künstliche Intelligenz","","27","3","10.1007/s13218-013-0253-4","Bernd LudwigStefan BienkMarkus KattenbeckManuel MüllerChristina OhmMichael EinmalThomas GlaserMarkus HacklMark OreskovichLea Schubart","2013","http://link.springer.com/article/10.1007/s13218-013-0253-4","Article"
"Don’t care in SMT: building flexible yet efficient abstraction/refinement solvers","International Journal on Software Tools for Technology Transfer","","12","1","10.1007/s10009-009-0133-2","Andreas BauerMartin LeuckerChristian SchallhartMichael Tautschnig","2010","http://link.springer.com/article/10.1007/s10009-009-0133-2","Article"
"Generating a checking sequence with a minimum number of reset transitions","Automated Software Engineering","","17","3","10.1007/s10515-009-0061-0","R. M. HieronsH. Ural","2010","http://link.springer.com/article/10.1007/s10515-009-0061-0","Article"
"A Comparative Study of Parallel RANSAC Implementations in 3D Space","International Journal of Parallel Programming","","43","5","10.1007/s10766-014-0316-7","Alejandro Hidalgo-PaniaguaMiguel A. Vega-RodríguezNieves PavónJoaquín Ferruz","2015","http://link.springer.com/article/10.1007/s10766-014-0316-7","Article"
"Embedding domain-specific modelling languages in Maude specifications","Software & Systems Modeling","","12","4","10.1007/s10270-012-0232-5","Vlad Rusu","2013","http://link.springer.com/article/10.1007/s10270-012-0232-5","Article"
"Real-time service process admission control with schedule reorganization","Service Oriented Computing and Applications","","7","1","10.1007/s11761-012-0123-1","Sen ZhouKwei-Jay Lin","2013","http://link.springer.com/article/10.1007/s11761-012-0123-1","Article"
"An Immune-based Genetic Algorithm with Reduced Search Space Coding for Multiprocessor Task Scheduling Problem","International Journal of Parallel Programming","","40","2","10.1007/s10766-011-0179-0","Mohsen Ebrahimi MoghaddamMohammad Reza Bonyadi","2012","http://link.springer.com/article/10.1007/s10766-011-0179-0","Article"
"Driving as a human: a track learning based adaptable architecture for a car racing controller","Genetic Programming and Evolvable Machines","","15","4","10.1007/s10710-014-9227-z","Jan QuadfliegMike PreussGünter Rudolph","2014","http://link.springer.com/article/10.1007/s10710-014-9227-z","Article"
"OFScheduler: A Dynamic Network Optimizer for MapReduce in Heterogeneous Cluster","International Journal of Parallel Programming","","43","3","10.1007/s10766-013-0281-6","Zhao LiYao ShenBin YaoMinyi Guo","2015","http://link.springer.com/article/10.1007/s10766-013-0281-6","Article"
"A Speculative Parallel DFA Membership Test for Multicore, SIMD and Cloud Computing Environments","International Journal of Parallel Programming","","42","3","10.1007/s10766-013-0258-5","Yousun KoMinyoung JungYo-Sub HanBernd Burgstaller","2014","http://link.springer.com/article/10.1007/s10766-013-0258-5","Article"
"Characterisation of Large Changes in Wind Power for the Day-Ahead Market Using a Fuzzy Logic Approach","KI - Künstliche Intelligenz","","28","4","10.1007/s13218-014-0322-3","Giovanna Martínez-ArellanoLars NolleRichard CantAhmad LotfiChristopher Windmill","2014","http://link.springer.com/article/10.1007/s13218-014-0322-3","Article"
"Buttressing volatile desktop grids with cloud resources within a reconfigurable environment service for workflow orchestration","Journal of Cloud Computing","","3","1","10.1186/2192-113X-3-1","Stephen C WinterChristopher J ReynoldsTamas KissGabor Z TerstyanszkyPamela GreenwellSharron McEldowneySandor AcsPeter Kacsuk","2014","http://link.springer.com/article/10.1186/2192-113X-3-1","Article"
"Parameterized complexity of three edge contraction problems with degree constraints","Acta Informatica","","51","7","10.1007/s00236-014-0204-z","Rémy BelmontePetr A. GolovachPim van ’t HofDaniël Paulusma","2014","http://link.springer.com/article/10.1007/s00236-014-0204-z","Article"
"Combining Height Reduction and Scheduling for VLIW Machines Enhanced with Three-Argument Arithmetic Operations","International Journal of Parallel Programming","","40","5","10.1007/s10766-012-0196-7","Fadi AbboudYosi Ben-AsherYousef ShajrawiEsti Stein","2012","http://link.springer.com/article/10.1007/s10766-012-0196-7","Article"
"Implicit: a multi-agent recommendation system for web search","Autonomous Agents and Multi-Agent Systems","","24","1","10.1007/s10458-010-9148-z","Aliaksandr BirukouEnrico BlanzieriPaolo Giorgini","2012","http://link.springer.com/article/10.1007/s10458-010-9148-z","Article"
"Overview of ERATO Minato Project: The Art of Discrete Structure Manipulation between Science and Engineering","New Generation Computing","","29","2","10.1007/s00354-011-0105-4","Shin-ichi Minato","2011","http://link.springer.com/article/10.1007/s00354-011-0105-4","Article"
"Implementation of a secure genome sequence search platform on public cloud-leveraging open source solutions","Journal of Cloud Computing: Advances, Systems and Applications","","1","1","10.1186/2192-113X-1-14","Vikas SaxenaShyam Kumar DoddavulaAkansha Jain","2012","http://link.springer.com/article/10.1186/2192-113X-1-14","Article"
"Refined typing to localize the impact of forced strictness on free theorems","Acta Informatica","","48","3","10.1007/s00236-011-0136-9","Daniel SeidelJanis Voigtländer","2011","http://link.springer.com/article/10.1007/s00236-011-0136-9","Article"
"Knowledge, level of symmetry, and time of leader election","Distributed Computing","","28","4","10.1007/s00446-014-0237-0","Emanuele G. FuscoAndrzej Pelc","2015","http://link.springer.com/article/10.1007/s00446-014-0237-0","Article"
"An extended study on multi-objective security games","Autonomous Agents and Multi-Agent Systems","","28","1","10.1007/s10458-012-9209-6","Matthew BrownBo AnChristopher KiekintveldFernando OrdóñezMilind Tambe","2014","http://link.springer.com/article/10.1007/s10458-012-9209-6","Article"
"Data-abstraction refinement: a game semantic approach","International Journal on Software Tools for Technology Transfer","","12","5","10.1007/s10009-010-0143-0","Adam BakewellAleksandar DimovskiDan R. GhicaRanko Lazić","2010","http://link.springer.com/article/10.1007/s10009-010-0143-0","Article"
"A declarative two-level framework to specify and verify workflow and authorization policies in service-oriented architectures","Service Oriented Computing and Applications","","5","2","10.1007/s11761-010-0073-4","Michele BarlettaSilvio RaniseLuca Viganò","2011","http://link.springer.com/article/10.1007/s11761-010-0073-4","Article"
"Understanding the Efficiency of kD-tree Ray-Traversal Techniques over a GPGPU Architecture","International Journal of Parallel Programming","","40","3","10.1007/s10766-011-0186-1","Artur SantosJoão Marcelo TeixeiraThiago FariasVeronica TeichriebJudith Kelner","2012","http://link.springer.com/article/10.1007/s10766-011-0186-1","Article"
"High-performance and scalable non-blocking all-to-all with collective offload on InfiniBand clusters: a study with parallel 3D FFT","Computer Science - Research and Development","","26","3 - 4","10.1007/s00450-011-0170-4","Krishna KandallaHari SubramoniKaren TomkoDmitry PekurovskySayantan SurDhabaleswar K. Panda","2011","http://link.springer.com/article/10.1007/s00450-011-0170-4","Article"
"Merging of EMF models","Software & Systems Modeling","","13","2","10.1007/s10270-012-0279-3","Bernhard Westfechtel","2014","http://link.springer.com/article/10.1007/s10270-012-0279-3","Article"
"Multi-pass sorted neighborhood blocking with MapReduce","Computer Science - Research and Development","","27","1","10.1007/s00450-011-0177-x","Lars KolbAndreas ThorErhard Rahm","2012","http://link.springer.com/article/10.1007/s00450-011-0177-x","Article"
"Performance assessment of an architecture with adaptative interfaces for people with special needs","Empirical Software Engineering","","19","6","10.1007/s10664-013-9297-1","Elena Gómez-MartínezRafael Gonzalez-CaberoJose Merseguer","2014","http://link.springer.com/article/10.1007/s10664-013-9297-1","Article"
"Have your spaghetti and eat it too: evolutionary algorithmics and post-evolutionary analysis","Genetic Programming and Evolvable Machines","","12","2","10.1007/s10710-010-9122-1","Kfir WolfsonShay ZakovMoshe SipperMichal Ziv-Ukelson","2011","http://link.springer.com/article/10.1007/s10710-010-9122-1","Article"
"The method of real-time implementation of tone mapping and bloom effect","Programming and Computer Software","","41","5","10.1134/S0361768815050084","M. V. MikhaylyukP. Y. TimokhinM. A. Torgashev","2015","http://link.springer.com/article/10.1134/S0361768815050084","Article"
"Empirical evidence on the link between object-oriented measures and external quality attributes: a systematic literature review","Empirical Software Engineering","","20","3","10.1007/s10664-013-9291-7","Ronald JabangweJürgen BörstlerDarja ŠmiteClaes Wohlin","2015","http://link.springer.com/article/10.1007/s10664-013-9291-7","Article"
"Improving Performance on Data-Intensive Applications Using a Load Balancing Methodology Based on Divisible Load Theory","International Journal of Parallel Programming","","42","1","10.1007/s10766-012-0199-4","Claudia RosasAnna SikoraJosep JorbaAndreu MorenoEduardo César","2014","http://link.springer.com/article/10.1007/s10766-012-0199-4","Article"
"Performance enhancement of syllable based Tamil speech recognition system using time normalization and rate of speech","CSI Transactions on ICT","","2","2","10.1007/s40012-014-0044-6","A. AkilaE. Chandra","2014","http://link.springer.com/article/10.1007/s40012-014-0044-6","Article"
"A survey of methods and approaches for reliable dynamic service compositions","Service Oriented Computing and Applications","","8","2","10.1007/s11761-013-0153-3","Anne ImmonenDaniel Pakkala","2014","http://link.springer.com/article/10.1007/s11761-013-0153-3","Article"
"Human-competitive results produced by genetic programming","Genetic Programming and Evolvable Machines","","11","3 - 4","10.1007/s10710-010-9112-3","John R. Koza","2010","http://link.springer.com/article/10.1007/s10710-010-9112-3","Article"
"Guest editorial to the Theme Section on enterprise modelling","Software & Systems Modeling","","13","3","10.1007/s10270-013-0327-7","Tony ClarkFlorian MatthesBalbir BarnAlan Brown","2014","http://link.springer.com/article/10.1007/s10270-013-0327-7","Article"
"GI wird Netzwerkpartner der BMWi-Begleitforschung ,,Smart Data“","Informatik-Spektrum","","38","4","10.1007/s00287-015-0907-8","","2015","http://link.springer.com/article/10.1007/s00287-015-0907-8","Article"
"The complexity of multi-agent plan recognition","Autonomous Agents and Multi-Agent Systems","","29","1","10.1007/s10458-014-9248-2","Bikramjit BanerjeeJeremy LyleLandon Kraemer","2015","http://link.springer.com/article/10.1007/s10458-014-9248-2","Article"
"Experimental assessment of combining pattern matching strategies with VIATRA2","International Journal on Software Tools for Technology Transfer","","12","3 - 4","10.1007/s10009-010-0149-7","Ákos HorváthGábor BergmannIstván RáthDániel Varró","2010","http://link.springer.com/article/10.1007/s10009-010-0149-7","Article"
"On an equivalence checking technique for algebraic models of programs","Programming and Computer Software","","37","6","10.1134/S0361768811060065","R. I. Podlovchenko","2011","http://link.springer.com/article/10.1134/S0361768811060065","Article"
"High Value Media Monitoring With Machine Learning","KI - Künstliche Intelligenz","","27","3","10.1007/s13218-013-0255-2","Matti LyraDaoud ClarkeHamish MorganJeremy ReffinDavid Weir","2013","http://link.springer.com/article/10.1007/s13218-013-0255-2","Article"
"First-order logics: some characterizations and closure properties","Acta Informatica","","49","4","10.1007/s00236-012-0157-z","Christian ChoffrutAndreas MalcherCarlo MereghettiBeatrice Palano","2012","http://link.springer.com/article/10.1007/s00236-012-0157-z","Article"
"Graph grammars for evolutionary 3D design","Genetic Programming and Evolvable Machines","","14","3","10.1007/s10710-013-9190-0","James McDermott","2013","http://link.springer.com/article/10.1007/s10710-013-9190-0","Article"
"LTL generalized model checking revisited","International Journal on Software Tools for Technology Transfer","","13","6","10.1007/s10009-010-0169-3","Patrice GodefroidNir Piterman","2011","http://link.springer.com/article/10.1007/s10009-010-0169-3","Article"
"A model for dynamic reconfiguration in service-oriented architectures","Software & Systems Modeling","","12","2","10.1007/s10270-012-0236-1","José Luiz FiadeiroAntónia Lopes","2013","http://link.springer.com/article/10.1007/s10270-012-0236-1","Article"
"Options, forwards and provision-point contracts in improving cloud infrastructure utilisation","Journal of Cloud Computing: Advances, Systems and Applications","","1","1","10.1186/2192-113X-1-21","Owen RogersDave Cliff","2012","http://link.springer.com/article/10.1186/2192-113X-1-21","Article"
"On the complexity of distributed stable matching with small messages","Distributed Computing","","23","3","10.1007/s00446-010-0105-5","Alex KipnisBoaz Patt-Shamir","2010","http://link.springer.com/article/10.1007/s00446-010-0105-5","Article"
"Sensemaking in Intelligent Health Data Analytics","KI - Künstliche Intelligenz","","29","2","10.1007/s13218-015-0349-0","Magnus BomanPedro Sanches","2015","http://link.springer.com/article/10.1007/s13218-015-0349-0","Article"
"Multi-agent role allocation: issues, approaches, and multiple perspectives","Autonomous Agents and Multi-Agent Systems","","22","2","10.1007/s10458-010-9127-4","Adam CampbellAnnie S. Wu","2011","http://link.springer.com/article/10.1007/s10458-010-9127-4","Article"
"Aggressive Value Prediction on a GPU","International Journal of Parallel Programming","","42","1","10.1007/s10766-012-0232-7","Enqiang SunDavid Kaeli","2014","http://link.springer.com/article/10.1007/s10766-012-0232-7","Article"
"A framework for automated distributed implementation of component-based models","Distributed Computing","","25","5","10.1007/s00446-012-0168-6","Borzoo BonakdarpourMarius BozgaMohamad JaberJean QuilbeufJoseph Sifakis","2012","http://link.springer.com/article/10.1007/s00446-012-0168-6","Article"
"Bounded synthesis","International Journal on Software Tools for Technology Transfer","","15","5 - 6","10.1007/s10009-012-0228-z","Bernd FinkbeinerSven Schewe","2013","http://link.springer.com/article/10.1007/s10009-012-0228-z","Article"
"Scalable parallel AMG on ccNUMA machines with OpenMP","Computer Science - Research and Development","","26","3 - 4","10.1007/s00450-011-0159-z","Malte FörsterJiri Kraus","2011","http://link.springer.com/article/10.1007/s00450-011-0159-z","Article"
"Mitteilungen der Gesellschaft für Informatik 224. Folge (Fortsetzung)","Informatik-Spektrum","","36","6","10.1007/s00287-013-0741-9","","2013","http://link.springer.com/article/10.1007/s00287-013-0741-9","Article"
"Emergence of emotional appraisal signals in reinforcement learning agents","Autonomous Agents and Multi-Agent Systems","","29","4","10.1007/s10458-014-9262-4","Pedro SequeiraFrancisco S. MeloAna Paiva","2015","http://link.springer.com/article/10.1007/s10458-014-9262-4","Article"
"Efficiently Restoring Virtual Machines","International Journal of Parallel Programming","","43","3","10.1007/s10766-013-0295-0","Bernhard EggerErik GustafssonChangyeon JoJeongseok Son","2015","http://link.springer.com/article/10.1007/s10766-013-0295-0","Article"
"Top-Performance Tokenization and Small-Ruleset Regular Expression Matching","International Journal of Parallel Programming","","39","1","10.1007/s10766-010-0147-0","Daniele Paolo Scarpazza","2011","http://link.springer.com/article/10.1007/s10766-010-0147-0","Article"
"Statistical model checking for unbounded until formulas","International Journal on Software Tools for Technology Transfer","","17","4","10.1007/s10009-015-0368-z","Nima RoohiMahesh Viswanathan","2015","http://link.springer.com/article/10.1007/s10009-015-0368-z","Article"
"Testing timed systems modeled by Stream X-machines","Software & Systems Modeling","","10","2","10.1007/s10270-009-0126-3","Mercedes G. MerayoManuel NúñezRobert M. Hierons","2011","http://link.springer.com/article/10.1007/s10270-009-0126-3","Article"
"A hierarchical genetic algorithm approach for curve fitting with B-splines","Genetic Programming and Evolvable Machines","","16","2","10.1007/s10710-014-9231-3","C. H. Garcia-CapulinF. J. CuevasG. Trejo-CaballeroH. Rostro-Gonzalez","2015","http://link.springer.com/article/10.1007/s10710-014-9231-3","Article"
"From requirements to UML models and back: how automatic processing of text can support requirements engineering","Software Quality Journal","","22","1","10.1007/s11219-013-9210-6","Mathias LandhäußerSven J. KörnerWalter F. Tichy","2014","http://link.springer.com/article/10.1007/s11219-013-9210-6","Article"
"Placing Humans in the Feedback Loop of Social Infrastructures","Informatik-Spektrum","","36","6","10.1007/s00287-013-0735-7","Günter MüllerWolfgang Wahlster","2013","http://link.springer.com/article/10.1007/s00287-013-0735-7","Article"
"Data Layout Transformation Exploiting Memory-Level Parallelism in Structured Grid Many-Core Applications","International Journal of Parallel Programming","","40","1","10.1007/s10766-011-0182-5","I-Jui SungNasser AnssariJohn A. StrattonWen-Mei W. Hwu","2012","http://link.springer.com/article/10.1007/s10766-011-0182-5","Article"
"Bounded monotone recursion and multihead automata","Programming and Computer Software","","39","6","10.1134/S0361768813060054","S. S. Marchenkov","2013","http://link.springer.com/article/10.1134/S0361768813060054","Article"
"Controllable procedural map generation via multiobjective evolution","Genetic Programming and Evolvable Machines","","14","2","10.1007/s10710-012-9174-5","Julian TogeliusMike PreussNicola BeumeSimon WessingJohan HagelbäckGeorgios N. YannakakisCorrado Grappiolo","2013","http://link.springer.com/article/10.1007/s10710-012-9174-5","Article"
"A Priority-Based Admission Control Scheme for Commercial Web Servers","International Journal of Parallel Programming","","42","5","10.1007/s10766-013-0290-5","Ibtehal NafeaMuhammad YounasRobert HoltonIrfan Awan","2014","http://link.springer.com/article/10.1007/s10766-013-0290-5","Article"
"Tinker: a relational agent museum guide","Autonomous Agents and Multi-Agent Systems","","27","2","10.1007/s10458-012-9216-7","Timothy W. BickmoreLaura M. Pfeifer VardoulakisDaniel Schulman","2013","http://link.springer.com/article/10.1007/s10458-012-9216-7","Article"
"Hardware architecture of the Protein Processing Associative Memory and the effects of dimensionality and quantisation on performance","Genetic Programming and Evolvable Machines","","15","3","10.1007/s10710-014-9217-1","Omer QadirAlex LenzGianluca TempestiJon TimmisTony PipeAndy Tyrrell","2014","http://link.springer.com/article/10.1007/s10710-014-9217-1","Article"
"A Fast Parallel Implementation of a PTAS for Fractional Packing and Covering Linear Programs","International Journal of Parallel Programming","","43","5","10.1007/s10766-015-0352-y","Slobodan JelićSören LaueDomagoj MatijevićPatrick Wijerama","2015","http://link.springer.com/article/10.1007/s10766-015-0352-y","Article"
"Measuring and modeling programming experience","Empirical Software Engineering","","19","5","10.1007/s10664-013-9286-4","Janet SiegmundChristian KästnerJörg LiebigSven ApelStefan Hanenberg","2014","http://link.springer.com/article/10.1007/s10664-013-9286-4","Article"
"Speech Structure and Its Application to Robust Speech Processing","New Generation Computing","","28","3","10.1007/s00354-009-0091-y","Nobuaki MinematsuSatoshi AsakawaMasayuki SuzukiYu Qiao","2010","http://link.springer.com/article/10.1007/s00354-009-0091-y","Article"
"Queue-Based and Adaptive Lock Algorithms for Scalable Resource Allocation on Shared-Memory Multiprocessors","International Journal of Parallel Programming","","43","5","10.1007/s10766-014-0317-6","Deli ZhangBrendan LynchDamian Dechev","2015","http://link.springer.com/article/10.1007/s10766-014-0317-6","Article"
"The development of Mellanox/NVIDIA GPUDirect over InfiniBand—a new model for GPU to GPU communications","Computer Science - Research and Development","","26","3 - 4","10.1007/s00450-011-0157-1","Gilad ShainerAli AyoubPak LuiTong LiuMichael KaganChristian R. TrottGreg ScantlenPaul S. Crozier","2011","http://link.springer.com/article/10.1007/s00450-011-0157-1","Article"
"Novel approach to development of direct volume rendering algorithms based on visualization quality assessment","Programming and Computer Software","","40","4","10.1134/S0361768814040045","N. I. GavrilovV. E. Turlapov","2014","http://link.springer.com/article/10.1134/S0361768814040045","Article"
"Der Bazar der Anforderungen","Informatik-Spektrum","","34","2","10.1007/s00287-010-0516-5","Ralf KlammaMatthias JarkeAnna HannemannDominik Renzel","2011","http://link.springer.com/article/10.1007/s00287-010-0516-5","Article"
"Predictive analysis of a hydrodynamics application on large-scale CMP clusters","Computer Science - Research and Development","","26","3 - 4","10.1007/s00450-011-0164-2","J. A. DavisG. R. MudaligeS. D. HammondJ. A. HerdmanI. MillerS. A. Jarvis","2011","http://link.springer.com/article/10.1007/s00450-011-0164-2","Article"
"Does indirect addressing matter?","Acta Informatica","","49","7 - 8","10.1007/s00236-012-0171-1","Michael Brand","2012","http://link.springer.com/article/10.1007/s00236-012-0171-1","Article"
"Auto-tuning Similarity Search Algorithms on Multi-core Architectures","International Journal of Parallel Programming","","41","5","10.1007/s10766-013-0239-8","Buğra Gedik","2013","http://link.springer.com/article/10.1007/s10766-013-0239-8","Article"
"Revisiting Cache Resizing","International Journal of Parallel Programming","","43","1","10.1007/s10766-013-0291-4","Georgios KeramidasChrysovalantis Datsios","2015","http://link.springer.com/article/10.1007/s10766-013-0291-4","Article"
"New bounds for the query complexity of an algorithm that learns DFAs with correction and equivalence queries","Acta Informatica","","48","1","10.1007/s00236-010-0130-7","Victor MitranaCristina Tîrnăucă","2011","http://link.springer.com/article/10.1007/s00236-010-0130-7","Article"
"Utilization driven power-aware parallel job scheduling","Computer Science - Research and Development","","25","3 - 4","10.1007/s00450-010-0129-x","Maja EtinskiJulita CorbalanJesus LabartaMateo Valero","2010","http://link.springer.com/article/10.1007/s00450-010-0129-x","Article"
"Combining horizontal and vertical composition of services","Service Oriented Computing and Applications","","6","2","10.1007/s11761-011-0095-6","Ralph RetterChristoph FehlingDimka KarastoyanovaFrank LeymannDaniel Schleicher","2012","http://link.springer.com/article/10.1007/s11761-011-0095-6","Article"
"A systematic literature review of service choreography adaptation","Service Oriented Computing and Applications","","7","3","10.1007/s11761-012-0125-z","Leonardo A. F. LeiteGustavo Ansaldi OlivaGuilherme M. NogueiraMarco Aurélio GerosaFabio KonDejan S. Milojicic","2013","http://link.springer.com/article/10.1007/s11761-012-0125-z","Article"
"A Matching Algorithm in PMWL based on CluTree","New Generation Computing","","32","2","10.1007/s00354-014-0201-3","Yingling LiuXindong WuXue-gang HuJun Gao","2014","http://link.springer.com/article/10.1007/s00354-014-0201-3","Article"
"Sichere Nutzungskontrolle für mehr Transparenz in Finanzmärkten","Informatik-Spektrum","","33","1","10.1007/s00287-009-0405-y","Günter MüllerRafael AccorsiSebastian HöhnStefan Sackmann","2010","http://link.springer.com/article/10.1007/s00287-009-0405-y","Article"
"The impact of randomization in smoothing networks","Distributed Computing","","22","5 - 6","10.1007/s00446-009-0087-3","Marios MavronicolasThomas Sauerwald","2010","http://link.springer.com/article/10.1007/s00446-009-0087-3","Article"
"Special issue on PODC 2013","Distributed Computing","","28","6","10.1007/s00446-015-0260-9","Gadi Taubenfeld","2015","http://link.springer.com/article/10.1007/s00446-015-0260-9","Article"
"Towards a generic power estimator","Computer Science - Research and Development","","30","2","10.1007/s00450-014-0264-x","Leandro Fontoura CupertinoGeorges Da CostaJean-Marc Pierson","2015","http://link.springer.com/article/10.1007/s00450-014-0264-x","Article"
"Stochastic game logic","Acta Informatica","","49","4","10.1007/s00236-012-0156-0","Christel BaierTomáš BrázdilMarcus GrößerAntonín Kučera","2012","http://link.springer.com/article/10.1007/s00236-012-0156-0","Article"
"Synthesis of AMBA AHB from formal specification: a case study","International Journal on Software Tools for Technology Transfer","","15","5 - 6","10.1007/s10009-011-0207-9","Yashdeep GodhalKrishnendu ChatterjeeThomas A. Henzinger","2013","http://link.springer.com/article/10.1007/s10009-011-0207-9","Article"
"An algorithm for generating model-sensitive search plans for pattern matching on EMF models","Software & Systems Modeling","","14","2","10.1007/s10270-013-0372-2","Gergely VarróFrederik DeckwerthMartin WieberAndy Schürr","2015","http://link.springer.com/article/10.1007/s10270-013-0372-2","Article"
"Symbolic calculations in studying the problem of three bodies with variable masses","Programming and Computer Software","","40","2","10.1134/S036176881402008X","A. N. ProkopenyaM. Zh. MinglibayevG. M. Mayemerova","2014","http://link.springer.com/article/10.1134/S036176881402008X","Article"
"Conceptual views for entity-centric search: turning data into meaningful concepts","Computer Science - Research and Development","","27","1","10.1007/s00450-011-0179-8","Joachim SelkeSilviu HomoceanuWolf-Tilo Balke","2012","http://link.springer.com/article/10.1007/s00450-011-0179-8","Article"
"Dagstuhl Manifesto","Informatik-Spektrum","","36","2","10.1007/s00287-013-0690-3","","2013","http://link.springer.com/article/10.1007/s00287-013-0690-3","Article"
"3D SLAM from stereoimages","Programming and Computer Software","","40","4","10.1134/S0361768814040021","V. A. BobkovYu. I. Ron’shinA. P. KudryashovV. Yu. Mashentsev","2014","http://link.springer.com/article/10.1134/S0361768814040021","Article"
"Aesthetic 3D model evolution","Genetic Programming and Evolvable Machines","","14","3","10.1007/s10710-013-9187-8","Steve BergenBrian J. Ross","2013","http://link.springer.com/article/10.1007/s10710-013-9187-8","Article"
"Turing und die Verifikation","Informatik-Spektrum","","35","4","10.1007/s00287-012-0627-2","Ernst-Rüdiger OlderogReinhard Wilhelm","2012","http://link.springer.com/article/10.1007/s00287-012-0627-2","Article"
"Special Issue on Health and Wellbeing","KI - Künstliche Intelligenz","","29","2","10.1007/s13218-015-0360-5","Jean GelissenDaniel Sonntag","2015","http://link.springer.com/article/10.1007/s13218-015-0360-5","Article"
"Boosting CUDA Applications with CPU–GPU Hybrid Computing","International Journal of Parallel Programming","","42","2","10.1007/s10766-013-0252-y","Changmin LeeWon Woo RoJean-Luc Gaudiot","2014","http://link.springer.com/article/10.1007/s10766-013-0252-y","Article"
"A synergy between context-aware policies and AOP to achieve highly adaptable Web services","Service Oriented Computing and Applications","","6","4","10.1007/s11761-012-0113-3","Hamdi YahyaouiAzzam MouradMohamed AlmullaLina YaoQuan Z. Sheng","2012","http://link.springer.com/article/10.1007/s11761-012-0113-3","Article"
"Workflow patterns put into context","Software & Systems Modeling","","11","3","10.1007/s10270-012-0233-4","W. M. P. van der AalstA. H. M. ter Hofstede","2012","http://link.springer.com/article/10.1007/s10270-012-0233-4","Article"
"Generation of test data for verification of caching mechanisms and address translation in microprocessors","Programming and Computer Software","","36","1","10.1134/S0361768810010056","E. V. Kornykhin","2010","http://link.springer.com/article/10.1134/S0361768810010056","Article"
"Learning aesthetic judgements in evolutionary art systems","Genetic Programming and Evolvable Machines","","14","3","10.1007/s10710-013-9188-7","Yang LiChangjun HuLeandro L. MinkuHaolei Zuo","2013","http://link.springer.com/article/10.1007/s10710-013-9188-7","Article"
"Social network technologies for semantic linking of information objects in scientific digital library","Programming and Computer Software","","40","6","10.1134/S0361768814060139","M. R. KogalovskyS. I. Parinov","2014","http://link.springer.com/article/10.1134/S0361768814060139","Article"
"Reconfigurable Autonomy","KI - Künstliche Intelligenz","","28","3","10.1007/s13218-014-0308-1","Louise A. DennisMichael FisherJonathan M. AitkenSandor M. VeresYang GaoAffan ShaukatGuy Burroughes","2014","http://link.springer.com/article/10.1007/s13218-014-0308-1","Article"
"Opportunistic information dissemination in mobile ad-hoc networks: the profit of global synchrony","Distributed Computing","","25","4","10.1007/s00446-012-0165-9","Antonio Fernández AntaAlessia MilaniMiguel A. MosteiroShmuel Zaks","2012","http://link.springer.com/article/10.1007/s00446-012-0165-9","Article"
"A Short Cut to Optimal Sequences","New Generation Computing","","29","1","10.1007/s00354-010-0098-4","Akimasa Morihata","2011","http://link.springer.com/article/10.1007/s00354-010-0098-4","Article"
"Embedding mappings and splittings with applications","Acta Informatica","","47","2","10.1007/s00236-009-0109-4","Rudolf BerghammerMichael Winter","2010","http://link.springer.com/article/10.1007/s00236-009-0109-4","Article"
"The ability of object-oriented metrics to predict change-proneness: a meta-analysis","Empirical Software Engineering","","17","3","10.1007/s10664-011-9170-z","Hongmin LuYuming ZhouBaowen XuHareton LeungLin Chen","2012","http://link.springer.com/article/10.1007/s10664-011-9170-z","Article"
"AutoProof meets some verification challenges","International Journal on Software Tools for Technology Transfer","","17","6","10.1007/s10009-014-0300-y","Julian TschannenCarlo A. FuriaMartin Nordio","2015","http://link.springer.com/article/10.1007/s10009-014-0300-y","Article"
