Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Reasoning about product-line evolution using complex feature model differences","Automated Software Engineering","","23","4","10.1007/s10515-015-0185-3","Johannes BürdekTimo KehrerMalte LochauDennis ReulingUdo KelterAndy Schürr","2016","http://link.springer.com/article/10.1007/s10515-015-0185-3","Article"
"Adaptation in cloud resource configuration: a survey","Journal of Cloud Computing","","5","1","10.1186/s13677-016-0057-9","Abdul R. HummaidaNorman W. PatonRizos Sakellariou","2016","http://link.springer.com/article/10.1186/s13677-016-0057-9","Article"
"Hybrid location-centric e-Commerce recommendation model using dynamic behavioral traits of customer","Iran Journal of Computer Science","","2","3","10.1007/s42044-019-00040-3","B. R. SreenivasaC. R. Nirmala","2019","http://link.springer.com/article/10.1007/s42044-019-00040-3","Article"
"Studying the needed effort for identifying duplicate issues","Empirical Software Engineering","","21","5","10.1007/s10664-015-9404-6","Mohamed Sami RakhaWeiyi ShangAhmed E. Hassan","2016","http://link.springer.com/article/10.1007/s10664-015-9404-6","Article"
"Towards Explainable Process Predictions for Industry 4.0 in the DFKI-Smart-Lego-Factory","KI - Künstliche Intelligenz","","33","2","10.1007/s13218-019-00586-1","Jana-Rebecca RehseNijat MehdiyevPeter Fettke","2019","http://link.springer.com/article/10.1007/s13218-019-00586-1","Article"
"The Design and Implementation of TIDeFlow: A Dataflow-Inspired Execution Model for Parallel Loops and Task Pipelining","International Journal of Parallel Programming","","44","2","10.1007/s10766-015-0373-6","Daniel OrozcoElkin GarciaRobert PavelJaime ArteagaGuang Gao","2016","http://link.springer.com/article/10.1007/s10766-015-0373-6","Article"
"DDoS prevention using third party auditor in cloud computing","Iran Journal of Computer Science","","2","4","10.1007/s42044-019-00039-w","Rajat SaxenaSomnath Dey","2019","http://link.springer.com/article/10.1007/s42044-019-00039-w","Article"
"An Intents-based approach for dynamic service discovery","Service Oriented Computing and Applications","","10","1","10.1007/s11761-014-0163-9","Cheng ZhengWeiming ShenHamada H. Ghenniwa","2016","http://link.springer.com/article/10.1007/s11761-014-0163-9","Article"
"Self-adaptive concurrent components","Automated Software Engineering","","25","1","10.1007/s10515-017-0219-0","Erik ÖsterlundWelf Löwe","2018","http://link.springer.com/article/10.1007/s10515-017-0219-0","Article"
"A risk assessment model for selecting cloud service providers","Journal of Cloud Computing","","5","1","10.1186/s13677-016-0064-x","Erdal CayirciAlexandr GaragaAnderson Santana de OliveiraYves Roudier","2016","http://link.springer.com/article/10.1186/s13677-016-0064-x","Article"
"On Representation of Simulation Time in Functional Programming Style","Programming and Computer Software","","45","8","10.1134/S0361768819080073","D. V. BuzdalovA. K. PetrenkoA. V. Khoroshilov","2019","http://link.springer.com/article/10.1134/S0361768819080073","Article"
"Asynchronous approach in the plane: a deterministic polynomial algorithm","Distributed Computing","","32","4","10.1007/s00446-018-0338-2","Sébastien BouchardMarjorie BournatYoann DieudonnéSwan DuboisFranck Petit","2019","http://link.springer.com/article/10.1007/s00446-018-0338-2","Article"
"Virtualization vulnerabilities, security issues, and solutions: a critical study and comparison","International Journal of Information Technology","","","","10.1007/s41870-019-00294-x","Darshan TankAkshai AggarwalNirbhay Chaubey","2019","http://link.springer.com/article/10.1007/s41870-019-00294-x","Article"
"Checking interval properties of computations","Acta Informatica","","53","6 - 8","10.1007/s00236-015-0250-1","Alberto MolinariAngelo MontanariAniello MuranoGiuseppe PerelliAdriano Peron","2016","http://link.springer.com/article/10.1007/s00236-015-0250-1","Article"
"Toward Self-monitoring Smart Cities: the OpenSense2 Approach","Informatik-Spektrum","","40","1","10.1007/s00287-016-1009-y","Jean-Paul CalbimonteJulien EberleKarl Aberer","2017","http://link.springer.com/article/10.1007/s00287-016-1009-y","Article"
"Practical Performance Evaluation of Space Optimal Erasure Codes for High-Speed Data Storage Systems","SN Computer Science","","1","1","10.1007/s42979-019-0057-1","Rui ChenLihao Xu","2019","http://link.springer.com/article/10.1007/s42979-019-0057-1","Article"
"Editorial","International Journal of Information Technology","","10","1","10.1007/s41870-017-0070-3","M. N. Hoda","2018","http://link.springer.com/article/10.1007/s41870-017-0070-3","Article"
"Development of Web Service for Japanese Text Triplification","New Generation Computing","","34","4","10.1007/s00354-016-0401-0","Takahiro KawamuraAkihiko Ohsuga","2016","http://link.springer.com/article/10.1007/s00354-016-0401-0","Article"
"What spreadsheets are to numbers, process mining is to events","Informatik Spektrum","","42","5","10.1007/s00287-019-01198-7","Matthias Weidlich","2019","http://link.springer.com/article/10.1007/s00287-019-01198-7","Article"
"MeshCleaner: A Generic and Straightforward Algorithm for Cleaning Finite Element Meshes","International Journal of Parallel Programming","","46","3","10.1007/s10766-017-0507-0","Gang MeiSalvatore CuomoHong TianNengxiong XuLinjun Peng","2018","http://link.springer.com/article/10.1007/s10766-017-0507-0","Article"
"Least-change bidirectional model transformation with QVT-R and ATL","Software & Systems Modeling","","15","3","10.1007/s10270-014-0437-x","Nuno MacedoAlcino Cunha","2016","http://link.springer.com/article/10.1007/s10270-014-0437-x","Article"
"An exploration strategy for non-stationary opponents","Autonomous Agents and Multi-Agent Systems","","31","5","10.1007/s10458-016-9347-3","Pablo Hernandez-LealYusen ZhanMatthew E. TaylorL. Enrique SucarEnrique Munoz de Cote","2017","http://link.springer.com/article/10.1007/s10458-016-9347-3","Article"
"Analyzing and automatically labelling the types of user issues that are raised in mobile app reviews","Empirical Software Engineering","","21","3","10.1007/s10664-015-9375-7","Stuart McIlroyNasir AliHammad KhalidAhmed E. Hassan","2016","http://link.springer.com/article/10.1007/s10664-015-9375-7","Article"
"Symbolic checking of Fuzzy CTL on Fuzzy Program Graph","Acta Informatica","","56","1","10.1007/s00236-018-0311-3","Masoud EbrahimiGholamreza SotudehAli Movaghar","2019","http://link.springer.com/article/10.1007/s00236-018-0311-3","Article"
"Analyzing the power consumption behavior of a large scale data center","SICS Software-Intensive Cyber-Physical Systems","","34","1","10.1007/s00450-018-0394-7","Kashif Nizam KhanSanja ScepanovicTapio NiemiJukka K. NurminenSebastian Von AlfthanOlli-Pekka Lehto","2019","http://link.springer.com/article/10.1007/s00450-018-0394-7","Article"
"Multi-objective dynamic management of virtual machines in cloud environments","Journal of Cloud Computing","","6","1","10.1186/s13677-017-0086-z","Mahdi MollamotalebiShahnaz Hajireza","2017","http://link.springer.com/article/10.1186/s13677-017-0086-z","Article"
"Building accountability into the Internet of Things: the IoT Databox model","Journal of Reliable Intelligent Environments","","4","1","10.1007/s40860-018-0054-5","Andy CrabtreeTom LodgeJames ColleyChris GreenhalghKevin GloverHamed HaddadiYousef AmarRichard MortierQi LiJohn MooreLiang WangPoonam YadavJianxin ZhaoAnthony BrownLachlan UrquhartDerek McAuley","2018","http://link.springer.com/article/10.1007/s40860-018-0054-5","Article"
"Intelligent probabilistic broadcasting in mobile ad hoc network: a PSO approach","Journal of Reliable Intelligent Environments","","2","2","10.1007/s40860-016-0023-9","Sumit KumarShabana Mehfuz","2016","http://link.springer.com/article/10.1007/s40860-016-0023-9","Article"
"A semantic framework for ecommerce search engine optimization","International Journal of Information Technology","","11","1","10.1007/s41870-018-0232-y","Sunny SharmaSunita MahajanVijay Rana","2019","http://link.springer.com/article/10.1007/s41870-018-0232-y","Article"
"Parity game reductions","Acta Informatica","","55","5","10.1007/s00236-017-0301-x","Sjoerd CranenJeroen J. A. KeirenTim A. C. Willemse","2018","http://link.springer.com/article/10.1007/s00236-017-0301-x","Article"
"Can functional characteristics usefully define the cloud computing landscape and is the current reference model correct?","Journal of Cloud Computing","","6","1","10.1186/s13677-017-0084-1","Neil CaithnessMichel DrescherDavid Wallom","2017","http://link.springer.com/article/10.1186/s13677-017-0084-1","Article"
"Towards prioritizing user-related issue reports of mobile applications","Empirical Software Engineering","","24","4","10.1007/s10664-019-09684-y","Ehsan NoeiFeng ZhangShaohua WangYing Zou","2019","http://link.springer.com/article/10.1007/s10664-019-09684-y","Article"
"A multi-agent-based framework for cloud service discovery and selection using ontology","Service Oriented Computing and Applications","","12","2","10.1007/s11761-017-0224-y","Manoranjan ParhiBinod Kumar PattanayakManas Ranjan Patra","2018","http://link.springer.com/article/10.1007/s11761-017-0224-y","Article"
"A design of a parallel network anomaly detection algorithm based on classification","International Journal of Information Technology","","","","10.1007/s41870-019-00356-0","D. Ashok KumarS. R. Venugopalan","2019","http://link.springer.com/article/10.1007/s41870-019-00356-0","Article"
"Algorithms for the analysis and visualization of high dynamic range images based on human perception","Programming and Computer Software","","42","6","10.1134/S0361768816060086","K. S. ZipaA. V. Ignatenko","2016","http://link.springer.com/article/10.1134/S0361768816060086","Article"
"Basic problems in multi-view modeling","Software & Systems Modeling","","18","3","10.1007/s10270-017-0638-1","Jan ReinekeChristos StergiouStavros Tripakis","2019","http://link.springer.com/article/10.1007/s10270-017-0638-1","Article"
"SoSyM reflections of 2016: a journal status report","Software & Systems Modeling","","16","1","10.1007/s10270-017-0582-0","Geri GeorgJeff GrayBernhard RumpeMartin Schindler","2017","http://link.springer.com/article/10.1007/s10270-017-0582-0","Article"
"Reactive synthesis without regret","Acta Informatica","","54","1","10.1007/s00236-016-0268-z","Paul HunterGuillermo A. PérezJean-François Raskin","2017","http://link.springer.com/article/10.1007/s00236-016-0268-z","Article"
"Continuous human locomotion identification for lower limb prosthesis control","CSI Transactions on ICT","","6","1","10.1007/s40012-017-0178-4","Rohit GuptaRavinder Agarwal","2018","http://link.springer.com/article/10.1007/s40012-017-0178-4","Article"
"Watermarking of audio signals using iris data for protecting intellectual property rights of multiple owners","International Journal of Information Technology","","10","4","10.1007/s41870-018-0163-7","Saurav JoshiJeetendra PandeB. K. Singh","2018","http://link.springer.com/article/10.1007/s41870-018-0163-7","Article"
"GPU Accelerated Finding of Channels and Tunnels for a Protein Molecule","International Journal of Parallel Programming","","44","1","10.1007/s10766-014-0331-8","Byungjoo KimJung Eun LeeYoung J. KimKu-Jin Kim","2016","http://link.springer.com/article/10.1007/s10766-014-0331-8","Article"
"Employing secure coding practices into industrial applications: a case study","Empirical Software Engineering","","21","1","10.1007/s10664-014-9341-9","Abdullah KhaliliAshkan SamiMahdi AzimiSara MoshtariZahra SalehiMahboobe GhiasiAli Akbar Safavi","2016","http://link.springer.com/article/10.1007/s10664-014-9341-9","Article"
"Scalable eventually consistent counters over unreliable networks","Distributed Computing","","32","1","10.1007/s00446-017-0322-2","Paulo Sérgio AlmeidaCarlos Baquero","2019","http://link.springer.com/article/10.1007/s00446-017-0322-2","Article"
"Local search in speciation-based bloat control for genetic programming","Genetic Programming and Evolvable Machines","","20","3","10.1007/s10710-019-09351-7","Perla Juárez-SmithLeonardo TrujilloMario García-ValdezFrancisco Fernández de VegaFrancisco Chávez","2019","http://link.springer.com/article/10.1007/s10710-019-09351-7","Article"
"Randomized Primitives for Big Data Processing","KI - Künstliche Intelligenz","","32","1","10.1007/s13218-017-0515-7","Morten Stöckel","2018","http://link.springer.com/article/10.1007/s13218-017-0515-7","Article"
"Secrecy outage probability of a two-way cooperative network with an energy harvesting untrusted AF relay","CSI Transactions on ICT","","6","2","10.1007/s40012-018-0196-x","Shashibhushan SharmaAnurag KumarSanjay Dhar RoySumit Kundu","2018","http://link.springer.com/article/10.1007/s40012-018-0196-x","Article"
"Capturing an area-covering robot","Autonomous Agents and Multi-Agent Systems","","32","3","10.1007/s10458-017-9381-9","Roi YehoshuaNoa Agmon","2018","http://link.springer.com/article/10.1007/s10458-017-9381-9","Article"
"A tool for deciding the satisfiability of continuous-time metric temporal logic","Acta Informatica","","53","2","10.1007/s00236-015-0229-y","Marcello M. BersaniMatteo RossiPierluigi San Pietro","2016","http://link.springer.com/article/10.1007/s00236-015-0229-y","Article"
"Enabling Realistic Logical Device Interface and Driver for NVM Express Enabled Full System Simulations","International Journal of Parallel Programming","","46","4","10.1007/s10766-017-0530-1","Donghyun GoukJie ZhangMyoungsoo Jung","2018","http://link.springer.com/article/10.1007/s10766-017-0530-1","Article"
"A Phase Behavior Aware Dynamic Cache Partitioning Scheme for CMPs","International Journal of Parallel Programming","","44","1","10.1007/s10766-014-0334-5","Xiaofei LiaoRentong GuoDanping YuHai JinLi Lin","2016","http://link.springer.com/article/10.1007/s10766-014-0334-5","Article"
"Parallel kd-Tree Construction on the GPU with an Adaptive Split and Sort Strategy","International Journal of Parallel Programming","","46","6","10.1007/s10766-018-0571-0","David WehrRafael Radkowski","2018","http://link.springer.com/article/10.1007/s10766-018-0571-0","Article"
"Graph Programming Interface (GPI): A Linear Algebra Programming Model for Large Scale Graph Computations","International Journal of Parallel Programming","","46","2","10.1007/s10766-016-0481-y","William HornManoj KumarJoefon JannJosé MoreiraPratap PattnaikMauricio SerranoGabriel TanaseHao Yu","2018","http://link.springer.com/article/10.1007/s10766-016-0481-y","Article"
"Physical layer secrecy performance analysis of multi-user hybrid satellite-terrestrial relay networks","CSI Transactions on ICT","","6","2","10.1007/s40012-018-0200-5","Vinay BankeyPrabhat K. Upadhyay","2018","http://link.springer.com/article/10.1007/s40012-018-0200-5","Article"
"Using Auditory Features for WiFi Channel State Information Activity Recognition","SN Computer Science","","1","1","10.1007/s42979-019-0003-2","Thomas TegouAristeides PapadopoulosIlias KalamarasKostantinos VotisDimitrios Tzovaras","2019","http://link.springer.com/article/10.1007/s42979-019-0003-2","Article"
"Min_c: Heterogeneous concentration policy for energy-aware scheduling of jobs with resource contention","Programming and Computer Software","","43","3","10.1134/S0361768817030021","F. A. Armenta-CanoA. TchernykhJ. M. Cortes-MendozaR. YahyapourA. Yu. DrozdovP. BouvryD. KliazovichA. AvetisyanS. Nesmachnow","2017","http://link.springer.com/article/10.1134/S0361768817030021","Article"
"Big Data für Smart Cities","Informatik-Spektrum","","40","1","10.1007/s00287-016-1001-6","Daniel Fasel","2017","http://link.springer.com/article/10.1007/s00287-016-1001-6","Article"
"Information Density and Linguistic Encoding (IDeaL)","KI - Künstliche Intelligenz","","30","1","10.1007/s13218-015-0391-y","Matthew W. CrockerVera DembergElke Teich","2016","http://link.springer.com/article/10.1007/s13218-015-0391-y","Article"
"Model checking the evolution of gene regulatory networks","Acta Informatica","","54","8","10.1007/s00236-016-0278-x","Mirco GiacobbeCălin C. GuetAshutosh GuptaThomas A. HenzingerTiago PaixãoTatjana Petrov","2017","http://link.springer.com/article/10.1007/s00236-016-0278-x","Article"
"A multi-level grammar approach to grammar-guided genetic programming: the case of scheduling in heterogeneous networks","Genetic Programming and Evolvable Machines","","20","2","10.1007/s10710-019-09346-4","Takfarinas SaberDavid FaganDavid LynchStepan KuceraHolger ClaussenMichael O’Neill","2019","http://link.springer.com/article/10.1007/s10710-019-09346-4","Article"
"ARA: Aggregated RAPPOR and Analysis for Centralized Differential Privacy","SN Computer Science","","1","1","10.1007/s42979-019-0023-y","Sudipta PaulSubhankar Mishra","2019","http://link.springer.com/article/10.1007/s42979-019-0023-y","Article"
"Using the Xeon Phi Platform to Run Speculatively-Parallelized Codes","International Journal of Parallel Programming","","45","2","10.1007/s10766-016-0421-x","Alvaro EstebanezDiego R. LlanosArturo Gonzalez-Escribano","2017","http://link.springer.com/article/10.1007/s10766-016-0421-x","Article"
"Data mining service recommendation based on dataset features","Service Oriented Computing and Applications","","13","3","10.1007/s11761-019-00272-y","Bayan I. AlghofailyChen Ding","2019","http://link.springer.com/article/10.1007/s11761-019-00272-y","Article"
"Big Brother Logic: visual-epistemic reasoning in stationary multi-agent systems","Autonomous Agents and Multi-Agent Systems","","30","5","10.1007/s10458-015-9306-4","Olivier GasquetValentin GorankoFrançois Schwarzentruber","2016","http://link.springer.com/article/10.1007/s10458-015-9306-4","Article"
"Spanning the spectrum from safety to liveness","Acta Informatica","","55","8","10.1007/s00236-017-0307-4","Rachel FaranOrna Kupferman","2018","http://link.springer.com/article/10.1007/s00236-017-0307-4","Article"
"An Efficient Programming Skeleton for Clusters of Multi-Core Processors","International Journal of Parallel Programming","","46","6","10.1007/s10766-017-0517-y","Mina Hosseini RadAhmad PatooghyMahdi Fazeli","2018","http://link.springer.com/article/10.1007/s10766-017-0517-y","Article"
"Informatikforschung für digitale Mobilitätsplattformen","Informatik-Spektrum","","40","2","10.1007/s00287-017-1029-2","Sasan AminiKristian BeckersMarkus BöhmFritz BuschNihan CelikkayaVittorio CozzolinoAnne FaberMichael HausDominik HuthAlfons KemperAndreas KipfHelmut KrcmarFlorian MatthesJörg OttChristian PrehoferAlexander Pretschner","2017","http://link.springer.com/article/10.1007/s00287-017-1029-2","Article"
"Towards Circular Economy implementation: an agent-based simulation approach for business model changes","Autonomous Agents and Multi-Agent Systems","","31","6","10.1007/s10458-017-9365-9","Michael LiederFarazee M. A. AsifAmir Rashid","2017","http://link.springer.com/article/10.1007/s10458-017-9365-9","Article"
"News","KI - Künstliche Intelligenz","","31","2","10.1007/s13218-017-0490-z","","2017","http://link.springer.com/article/10.1007/s13218-017-0490-z","Article"
"Looking at mean payoff through foggy windows","Acta Informatica","","55","8","10.1007/s00236-017-0304-7","Paul HunterGuillermo A. PérezJean-François Raskin","2018","http://link.springer.com/article/10.1007/s00236-017-0304-7","Article"
"Cost-optimized redundant data storage in the cloud","Service Oriented Computing and Applications","","11","4","10.1007/s11761-017-0218-9","Philipp WaibelJohannes MattChristoph HochreinerOlena SkarlatRonny HansStefan Schulte","2017","http://link.springer.com/article/10.1007/s11761-017-0218-9","Article"
"Methods for Information Diffusion Analysis","Programming and Computer Software","","45","7","10.1134/S036176881907003X","A. A. AvetisyanM. D. DrobyshevskiyD. Yu. TurdakovTsolak Ghukasyan","2019","http://link.springer.com/article/10.1134/S036176881907003X","Article"
"MCMAS: an open-source model checker for the verification of multi-agent systems","International Journal on Software Tools for Technology Transfer","","19","1","10.1007/s10009-015-0378-x","Alessio LomuscioHongyang QuFranco Raimondi","2017","http://link.springer.com/article/10.1007/s10009-015-0378-x","Article"
"Lower-Bound Study for Function Computation in Distributed Networks via Vertex-Eccentricity","SN Computer Science","","1","1","10.1007/s42979-019-0002-3","H. K. DaiM. Toulouse","2019","http://link.springer.com/article/10.1007/s42979-019-0002-3","Article"
"New Data Structures to Handle Speculative Parallelization at Runtime","International Journal of Parallel Programming","","44","3","10.1007/s10766-014-0347-0","Alvaro EstebanezDiego R. LlanosArturo Gonzalez-Escribano","2016","http://link.springer.com/article/10.1007/s10766-014-0347-0","Article"
"Synthesizing efficient systems in probabilistic environments","Acta Informatica","","53","4","10.1007/s00236-015-0237-y","Christian von EssenBarbara JobstmannDavid ParkerRahul Varshneya","2016","http://link.springer.com/article/10.1007/s00236-015-0237-y","Article"
"Secure end-to-end processing of smart metering data","Journal of Cloud Computing","","8","1","10.1186/s13677-019-0141-z","Andrey BritoChristof FetzerStefan KöpsellPeter PietzuchMarcelo PasinPascal FelberKeiko FonsecaMarcelo RosaLuiz Gomes JrRodrigo RiellaCharles PradoLuiz F. RustDaniel E. LucaniMárton SiposLászló NagyMarcell Fehér","2019","http://link.springer.com/article/10.1186/s13677-019-0141-z","Article"
"Subtree semantic geometric crossover for genetic programming","Genetic Programming and Evolvable Machines","","17","1","10.1007/s10710-015-9253-5","Quang Uy NguyenTuan Anh PhamXuan Hoai NguyenJames McDermott","2016","http://link.springer.com/article/10.1007/s10710-015-9253-5","Article"
"Quantum Set Theory Extending the Standard Probabilistic Interpretation of Quantum Theory","New Generation Computing","","34","1 - 2","10.1007/s00354-016-0205-2","Masanao Ozawa","2016","http://link.springer.com/article/10.1007/s00354-016-0205-2","Article"
"Elimination of Negative Circuits in Certain Neural Network Structures to Achieve Stable Solutions","Programming and Computer Software","","45","5","10.1134/S0361768819050025","Yu. L. KarpovL. E. KarpovYu. G. Smetanin","2019","http://link.springer.com/article/10.1134/S0361768819050025","Article"
"Applying Time Series for Background User Identification Based on Their Text Data Analysis","Programming and Computer Software","","44","5","10.1134/S0361768818050055","V. Yu. KorolevA. Yu. KorchaginI. V. MashechkinM. I. PetrovskiiD. V. Tsarev","2018","http://link.springer.com/article/10.1134/S0361768818050055","Article"
"Search Challenges in Natural Language Generation with Complex Optimization Objectives","KI - Künstliche Intelligenz","","30","1","10.1007/s13218-015-0409-5","Vera DembergJörg HoffmannDavid M. HowcroftDietrich KlakowÁlvaro Torralba","2016","http://link.springer.com/article/10.1007/s13218-015-0409-5","Article"
"Bootstrapping Inference in the IDP Knowledge Base System","New Generation Computing","","34","3","10.1007/s00354-016-0301-3","Bart BogaertsJoachim JansenBroes de CatGerda JanssensMaurice BruynoogheMarc Denecker","2016","http://link.springer.com/article/10.1007/s00354-016-0301-3","Article"
"Models in simulation","Software & Systems Modeling","","15","3","10.1007/s10270-016-0544-y","Jeff GrayBernhard Rumpe","2016","http://link.springer.com/article/10.1007/s10270-016-0544-y","Article"
"An autonomic prediction suite for cloud resource provisioning","Journal of Cloud Computing","","6","1","10.1186/s13677-017-0073-4","Ali Yadavar NikraveshSamuel A. AjilaChung-Horng Lung","2017","http://link.springer.com/article/10.1186/s13677-017-0073-4","Article"
"Vertex fault tolerant additive spanners","Distributed Computing","","30","5","10.1007/s00446-015-0252-9","Merav Parter","2017","http://link.springer.com/article/10.1007/s00446-015-0252-9","Article"
"How many cooks spoil the soup?","Distributed Computing","","31","6","10.1007/s00446-017-0317-z","Othon MichailPaul G. Spirakis","2018","http://link.springer.com/article/10.1007/s00446-017-0317-z","Article"
"Automatic construction of systems of distributed components from nested Petri nets models","Programming and Computer Software","","42","5","10.1134/S0361768816050029","L. W. DworzanskiI. A. Lomazova","2016","http://link.springer.com/article/10.1134/S0361768816050029","Article"
"A placement architecture for a container as a service (CaaS) in a cloud environment","Journal of Cloud Computing","","8","1","10.1186/s13677-019-0131-1","Mohamed K. HusseinMohamed H. MousaMohamed A. Alqarni","2019","http://link.springer.com/article/10.1186/s13677-019-0131-1","Article"
"Parameterized model checking of rendezvous systems","Distributed Computing","","31","3","10.1007/s00446-017-0302-6","Benjamin AminofTomer KotekSasha RubinFrancesco SpegniHelmut Veith","2018","http://link.springer.com/article/10.1007/s00446-017-0302-6","Article"
"Experts reviews of a cloud forensic readiness framework for organizations","Journal of Cloud Computing","","8","1","10.1186/s13677-019-0133-z","Ahmed AleneziHany F. AtlamGary B. Wills","2019","http://link.springer.com/article/10.1186/s13677-019-0133-z","Article"
"Extending model driven engineering aspects to business engineering domain: a model driven business engineering approach","International Journal of Information Technology","","9","1","10.1007/s41870-017-0009-8","Krikor MaroukianCharalampos ApostolopoulosGeorge Tsaramirsis","2017","http://link.springer.com/article/10.1007/s41870-017-0009-8","Article"
"Scope in model transformations","Software & Systems Modeling","","17","4","10.1007/s10270-016-0555-8","Māris JukšsClark VerbruggeMaged ElaasarHans Vangheluwe","2018","http://link.springer.com/article/10.1007/s10270-016-0555-8","Article"
"On Implementing the Push-Relabel Algorithm on Top of Pregel","New Generation Computing","","36","4","10.1007/s00354-018-0042-6","Shigeyuki Sato","2018","http://link.springer.com/article/10.1007/s00354-018-0042-6","Article"
"Integrating river basin DSSs with model checking","International Journal on Software Tools for Technology Transfer","","20","5","10.1007/s10009-017-0478-x","María del Mar GallardoPedro MerinoLaura PanizoAlberto Salmerón","2018","http://link.springer.com/article/10.1007/s10009-017-0478-x","Article"
"Solving the fair electric load shedding problem in developing countries","Autonomous Agents and Multi-Agent Systems","","34","1","10.1007/s10458-019-09428-8","Olabambo Ifeoluwa OluwasujiObaid MalikJie ZhangSarvapali Dyanand Ramchurn","2019","http://link.springer.com/article/10.1007/s10458-019-09428-8","Article"
"A blockchain-based smart grid: towards sustainable local energy markets","Computer Science - Research and Development","","33","1 - 2","10.1007/s00450-017-0360-9","Esther MengelkampBenedikt NotheisenCarolin BeerDavid DauerChristof Weinhardt","2018","http://link.springer.com/article/10.1007/s00450-017-0360-9","Article"
"A theory of formal synthesis via inductive learning","Acta Informatica","","54","7","10.1007/s00236-017-0294-5","Susmit JhaSanjit A. Seshia","2017","http://link.springer.com/article/10.1007/s00236-017-0294-5","Article"
"Scalable Loop Self-Scheduling Schemes for Large-Scale Clusters and Cloud Systems","International Journal of Parallel Programming","","45","3","10.1007/s10766-016-0434-5","Yiming HanAnthony T. Chronopoulos","2017","http://link.springer.com/article/10.1007/s10766-016-0434-5","Article"
"Arrhythmia detection based on time–frequency features of heart rate variability and back-propagation neural network","Iran Journal of Computer Science","","2","4","10.1007/s42044-019-00042-1","Ram Sewak SinghBarjinder Singh SainiRamesh Kumar Sunkaria","2019","http://link.springer.com/article/10.1007/s42044-019-00042-1","Article"
"A multi-unit combinatorial auction based approach for decentralized multi-project scheduling","Autonomous Agents and Multi-Agent Systems","","31","6","10.1007/s10458-017-9370-z","Wen SongDonghun KangJie ZhangHui Xi","2017","http://link.springer.com/article/10.1007/s10458-017-9370-z","Article"
"Social interaction for efficient agent learning from human reward","Autonomous Agents and Multi-Agent Systems","","32","1","10.1007/s10458-017-9374-8","Guangliang LiShimon WhitesonW. Bradley KnoxHayley Hung","2018","http://link.springer.com/article/10.1007/s10458-017-9374-8","Article"
"Privacy preserving existence recognition and construction of hypertree agent organization","Autonomous Agents and Multi-Agent Systems","","30","2","10.1007/s10458-015-9285-5","Yang XiangKamala Srinivasan","2016","http://link.springer.com/article/10.1007/s10458-015-9285-5","Article"
"Pool Evolution: A Parallel Pattern for Evolutionary and Symbolic Computing","International Journal of Parallel Programming","","44","3","10.1007/s10766-015-0358-5","Marco AldinucciSonia CampaMarco DaneluttoPeter KilpatrickMassimo Torquati","2016","http://link.springer.com/article/10.1007/s10766-015-0358-5","Article"
"An empirical study of Android Wear user complaints","Empirical Software Engineering","","23","6","10.1007/s10664-018-9615-8","Suhaib MujahidGiancarlo SierraRabe AbdalkareemEmad ShihabWeiyi Shang","2018","http://link.springer.com/article/10.1007/s10664-018-9615-8","Article"
"Empirical analysis of synthetic and real networks","International Journal of Information Technology","","","","10.1007/s41870-019-00344-4","Pranav NerurkarMadhav ChandaneSunil Bhirud","2019","http://link.springer.com/article/10.1007/s41870-019-00344-4","Article"
"A systematic approach for business service consolidation in virtual organizations","Service Oriented Computing and Applications","","12","1","10.1007/s11761-017-0225-x","Hodjat Soleimani MalekanKatarzyna AdamiakHamideh Afsarmanesh","2018","http://link.springer.com/article/10.1007/s11761-017-0225-x","Article"
"Using genetic algorithms to find optimal solution in a search space for a cloud predictive cost-driven decision maker","Journal of Cloud Computing","","7","1","10.1186/s13677-018-0122-7","Ali Yadav NikraveshSamuel A. AjilaChung-Horng Lung","2018","http://link.springer.com/article/10.1186/s13677-018-0122-7","Article"
"An investigation of reliability and variability issues in nanoscale SOI and multi-gate MOSFETs: modelling, simulation and characterization","CSI Transactions on ICT","","7","3","10.1007/s40012-019-00228-9","Manoj KumarKritika AdityaRamendra SinghIshita JainAnshul GuptaAbhisek Dixit","2019","http://link.springer.com/article/10.1007/s40012-019-00228-9","Article"
"Preserving privacy in Distributed Energy Management","Computer Science - Research and Development","","32","1 - 2","10.1007/s00450-016-0309-4","Daniel BrettschneiderDaniel HölkerAlfred ScheerhornRalf Tönjes","2017","http://link.springer.com/article/10.1007/s00450-016-0309-4","Article"
"Grammar-based generation of variable-selection heuristics for constraint satisfaction problems","Genetic Programming and Evolvable Machines","","17","2","10.1007/s10710-015-9249-1","Alejandro Sosa-AscencioGabriela OchoaHugo Terashima-MarinSantiago Enrique Conant-Pablos","2016","http://link.springer.com/article/10.1007/s10710-015-9249-1","Article"
"Visualising the global structure of search landscapes: genetic improvement as a case study","Genetic Programming and Evolvable Machines","","19","3","10.1007/s10710-018-9328-1","Nadarajen VeerapenGabriela Ochoa","2018","http://link.springer.com/article/10.1007/s10710-018-9328-1","Article"
