Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Shape formation by programmable particles","Distributed Computing","","33","1","10.1007/s00446-019-00350-6","Giuseppe A. Di LunaPaola FlocchiniNicola SantoroGiovanni VigliettaYukiko Yamauchi","2020","http://link.springer.com/article/10.1007/s00446-019-00350-6","Article"
"Reactive synthesis with maximum realizability of linear temporal logic specifications","Acta Informatica","","57","1 - 2","10.1007/s00236-019-00348-4","Rayna DimitrovaMahsa GhasemiUfuk Topcu","2020","http://link.springer.com/article/10.1007/s00236-019-00348-4","Article"
"How to Solve Millionaires’ Problem with Two Kinds of Cards","New Generation Computing","","39","1","10.1007/s00354-020-00118-8","Takeshi NakaiYuto MisawaYuuki TokushigeMitsugu IwamotoKazuo Ohta","2021","http://link.springer.com/article/10.1007/s00354-020-00118-8","Article"
"QoS and QoE Enhanced Resource Allocation for Wireless Video Sensor Networks Using Hybrid Optimization Algorithm","International Journal of Parallel Programming","","48","2","10.1007/s10766-018-0581-y","S. RameshC. Yaashuwanth","2020","http://link.springer.com/article/10.1007/s10766-018-0581-y","Article"
"Diversity of graph models and graph generators in mutation testing","International Journal on Software Tools for Technology Transfer","","22","1","10.1007/s10009-019-00530-6","Oszkár SemeráthRebeka FarkasGábor BergmannDániel Varró","2020","http://link.springer.com/article/10.1007/s10009-019-00530-6","Article"
"Cloud Computing Security Issues: a Stakeholder’s Perspective","SN Computer Science","","1","6","10.1007/s42979-020-00353-2","Garima VermaSandhya Adhikari","2020","http://link.springer.com/article/10.1007/s42979-020-00353-2","Article"
"CAPS: a supervised technique for classifying Stack Overflow posts concerning API issues","Empirical Software Engineering","","25","2","10.1007/s10664-019-09743-4","Md AhasanuzzamanMuhammad AsaduzzamanChanchal K. RoyKevin A. Schneider","2020","http://link.springer.com/article/10.1007/s10664-019-09743-4","Article"
"A Study of Deep Learning-Based Approaches for Session-Based Recommendation Systems","SN Computer Science","","1","4","10.1007/s42979-020-00222-y","Tran Khanh DangQuang Phu NguyenVan Sinh Nguyen","2020","http://link.springer.com/article/10.1007/s42979-020-00222-y","Article"
"Monitoring Pneumatic Actuators’ Behavior Using Real-World Data Set","SN Computer Science","","1","4","10.1007/s42979-020-00202-2","Tibor KovacsAndrea Ko","2020","http://link.springer.com/article/10.1007/s42979-020-00202-2","Article"
"Increasing validity through replication: an illustrative TDD case","Software Quality Journal","","28","2","10.1007/s11219-020-09512-3","Adrian SantosSira VegasFernando UyaguariOscar DiesteBurak TurhanNatalia Juristo","2020","http://link.springer.com/article/10.1007/s11219-020-09512-3","Article"
"Supervised Deep Learning Vector Quantization to Detect MemCached DDOS Malware Attack on Cloud","SN Computer Science","","2","2","10.1007/s42979-021-00477-z","E. ArulA. Punidha","2021","http://link.springer.com/article/10.1007/s42979-021-00477-z","Article"
"A learning style classification approach based on deep belief network for large-scale online education","Journal of Cloud Computing","","9","1","10.1186/s13677-020-00165-y","Hao ZhangTao HuangSanya LiuHao YinJia LiHuali YangYu Xia","2020","http://link.springer.com/article/10.1186/s13677-020-00165-y","Article"
"MUPPIT: a method for using proper patterns in model transformations","Software and Systems Modeling","","","","10.1007/s10270-020-00853-y","Mahsa PanahandehMohammad HamdaqaBahman ZamaniAbdelwahab Hamou-Lhadj","2021","http://link.springer.com/article/10.1007/s10270-020-00853-y","Article"
"Improving the Accuracy in Copy-Move Image Detection: A Model of Sharpness and Blurriness","SN Computer Science","","2","4","10.1007/s42979-021-00682-w","Kha-Tu HuynhTu-Nga LyPhuong-Thanh Nguyen","2021","http://link.springer.com/article/10.1007/s42979-021-00682-w","Article"
"Compressed domain secure, robust and high-capacity audio watermarking","Iran Journal of Computer Science","","3","4","10.1007/s42044-020-00059-x","Uma NairGajanan K. Birajdar","2020","http://link.springer.com/article/10.1007/s42044-020-00059-x","Article"
"Enhancing secure business process design with security process patterns","Software and Systems Modeling","","19","3","10.1007/s10270-019-00743-y","Nikolaos ArgyropoulosHaralambos MouratidisAndrew Fish","2020","http://link.springer.com/article/10.1007/s10270-019-00743-y","Article"
"Team bisimilarity, and its associated modal logic, for BPP nets","Acta Informatica","","","","10.1007/s00236-020-00377-4","Roberto Gorrieri","2020","http://link.springer.com/article/10.1007/s00236-020-00377-4","Article"
"A comprehensive survey on trajectory-based location prediction","Iran Journal of Computer Science","","3","2","10.1007/s42044-019-00052-z","Vartika KoolwalKrishna Kumar Mohbey","2020","http://link.springer.com/article/10.1007/s42044-019-00052-z","Article"
"BIDEAL: A Toolbox for Bicluster Analysis—Generation, Visualization and Validation","SN Computer Science","","2","1","10.1007/s42979-020-00411-9","Nishchal K. VermaTeena SharmaSonal DixitPooja AgrawalSourya SenguptaVikas Singh","2021","http://link.springer.com/article/10.1007/s42979-020-00411-9","Article"
"A framework for automated multi-stage and multi-step product configuration of cyber-physical systems","Software and Systems Modeling","","20","1","10.1007/s10270-020-00803-8","Safdar Aqeel SafdarHong LuTao YueShaukat AliKunming Nie","2021","http://link.springer.com/article/10.1007/s10270-020-00803-8","Article"
"Breast Cancer Prediction: A Comparative Study Using Machine Learning Techniques","SN Computer Science","","1","5","10.1007/s42979-020-00305-w","Md. Milon IslamMd. Rezwanul HaqueHasib IqbalMd. Munirul HasanMahmudul HasanMuhammad Nomani Kabir","2020","http://link.springer.com/article/10.1007/s42979-020-00305-w","Article"
"A tight lower bound for semi-synchronous collaborative grid exploration","Distributed Computing","","33","6","10.1007/s00446-020-00369-0","Sebastian BrandtJara UittoRoger Wattenhofer","2020","http://link.springer.com/article/10.1007/s00446-020-00369-0","Article"
"An efficient and secure data sharing scheme for mobile devices in cloud computing","Journal of Cloud Computing","","9","1","10.1186/s13677-020-00207-5","Xiuqing LuZhenkuan PanHequn Xian","2020","http://link.springer.com/article/10.1186/s13677-020-00207-5","Article"
"Detecting cliques in CONGEST networks","Distributed Computing","","33","6","10.1007/s00446-019-00368-w","Artur CzumajChristian Konrad","2020","http://link.springer.com/article/10.1007/s00446-019-00368-w","Article"
"Digitizing Service Level Agreements in Service-Oriented Enterprise Architecture","SN Computer Science","","1","5","10.1007/s42979-020-00256-2","Lam-Son LêTrung-Viet Nguyen","2020","http://link.springer.com/article/10.1007/s42979-020-00256-2","Article"
"A semi-automated BPMN-based framework for detecting conflicts between security, data-minimization, and fairness requirements","Software and Systems Modeling","","19","5","10.1007/s10270-020-00781-x","Qusai RamadanDaniel StrüberMattia SalnitriJan JürjensVolker RiedigerSteffen Staab","2020","http://link.springer.com/article/10.1007/s10270-020-00781-x","Article"
"Cooperative verifier-based testing with CoVeriTest","International Journal on Software Tools for Technology Transfer","","","","10.1007/s10009-020-00587-8","Dirk BeyerMarie-Christine Jakobs","2021","http://link.springer.com/article/10.1007/s10009-020-00587-8","Article"
"Security Considerations for Internet of Things: A Survey","SN Computer Science","","1","4","10.1007/s42979-020-00201-3","Anca JurcutTiberiu NiculceaPasika RanaweeraNhien-An Le-Khac","2020","http://link.springer.com/article/10.1007/s42979-020-00201-3","Article"
"Genetic programming and evolvable machines at 20","Genetic Programming and Evolvable Machines","","21","1 - 2","10.1007/s10710-019-09344-6","W. B. Langdon","2020","http://link.springer.com/article/10.1007/s10710-019-09344-6","Article"
"A secure mutual authentication protocol for IoT environment","Journal of Reliable Intelligent Environments","","6","2","10.1007/s40860-020-00098-y","Prabhat Kumar PandaSudipta Chattopadhyay","2020","http://link.springer.com/article/10.1007/s40860-020-00098-y","Article"
"On the assessment of software defect prediction models via ROC curves","Empirical Software Engineering","","25","5","10.1007/s10664-020-09861-4","Sandro MorascaLuigi Lavazza","2020","http://link.springer.com/article/10.1007/s10664-020-09861-4","Article"
"Preface to the special issue on program comprehension","Empirical Software Engineering","","25","3","10.1007/s10664-020-09806-x","Janet SiegmundChanchal K. Roy","2020","http://link.springer.com/article/10.1007/s10664-020-09806-x","Article"
"Historical Document Image Binarization: A Review","SN Computer Science","","1","3","10.1007/s42979-020-00176-1","Chris TensmeyerTony Martinez","2020","http://link.springer.com/article/10.1007/s42979-020-00176-1","Article"
"An exploratory study of smart contracts in the Ethereum blockchain platform","Empirical Software Engineering","","25","3","10.1007/s10664-019-09796-5","Gustavo A. OlivaAhmed E. HassanZhen Ming (Jack) Jiang","2020","http://link.springer.com/article/10.1007/s10664-019-09796-5","Article"
"A Novel Security Model for Cooperative Virtual Networks in the IoT Era","International Journal of Parallel Programming","","48","2","10.1007/s10766-018-0580-z","Salah A. AlabadyFadi Al-TurjmanSadia Din","2020","http://link.springer.com/article/10.1007/s10766-018-0580-z","Article"
"Budget Constraint Scheduler for Big Data Using Hadoop MapReduce","SN Computer Science","","2","4","10.1007/s42979-021-00638-0","D. C. VinuthaG. T. Raju","2021","http://link.springer.com/article/10.1007/s42979-021-00638-0","Article"
"On the feasibility of automated prediction of bug and non-bug issues","Empirical Software Engineering","","25","6","10.1007/s10664-020-09885-w","Steffen HerboldAlexander TrautschFabian Trautsch","2020","http://link.springer.com/article/10.1007/s10664-020-09885-w","Article"
"Automated Testing of a TCG Frontend for Qemu","Programming and Computer Software","","46","8","10.1134/S0361768820080058","D. S. KoltunovV. Yu. EfimovV. A. Padaryan","2020","http://link.springer.com/article/10.1134/S0361768820080058","Article"
"Development and Evaluation of a New Platform for Accelerating Cross-Domain Data Exchange and Cooperation","New Generation Computing","","38","1","10.1007/s00354-019-00080-0","Daiji IwasaTeruaki HayashiYukio Ohsawa","2020","http://link.springer.com/article/10.1007/s00354-019-00080-0","Article"
"Improving Efficiency of Web Application Firewall to Detect Code Injection Attacks with Random Forest Method and Analysis Attributes HTTP Request","Programming and Computer Software","","46","5","10.1134/S0361768820050072","Nguyen Manh Thang","2020","http://link.springer.com/article/10.1134/S0361768820050072","Article"
"Countering Statistical Attacks in Cloud-Based Searchable Encryption","International Journal of Parallel Programming","","48","3","10.1007/s10766-018-0584-8","M. A. Manazir AhsanIhsan AliMohd Yamani Idna Bin IdrisMuhammad ImranMuhammad Shoaib","2020","http://link.springer.com/article/10.1007/s10766-018-0584-8","Article"
"Wireless sensor network in precision farming for forecasting and monitoring of apple disease: a survey","International Journal of Information Technology","","","","10.1007/s41870-020-00418-8","Firasath NabiSanjay JamwalKumar Padmanbh","2020","http://link.springer.com/article/10.1007/s41870-020-00418-8","Article"
"Application of Statistical Models: Parameters Estimation of Road Accident in Bangladesh","SN Computer Science","","1","5","10.1007/s42979-020-00284-y","Md. Ebrahim ShaikQuazi Sazzad Hossain","2020","http://link.springer.com/article/10.1007/s42979-020-00284-y","Article"
"Towards high-level fuzzy control specifications for building automation systems","Software and Systems Modeling","","19","3","10.1007/s10270-019-00755-8","Juan C. VidalPaulo CarreiraVasco AmaralJoao AguiamJoão Sousa","2020","http://link.springer.com/article/10.1007/s10270-019-00755-8","Article"
"An active and verifiable trust evaluation approach for edge computing","Journal of Cloud Computing","","9","1","10.1186/s13677-020-00202-w","Wen MoTian WangShaobo ZhangJinhuan Zhang","2020","http://link.springer.com/article/10.1186/s13677-020-00202-w","Article"
"Model-based optimization of ARINC-653 partition scheduling","International Journal on Software Tools for Technology Transfer","","","","10.1007/s10009-020-00597-6","Pujie HanZhengjun ZhaiBrian NielsenUlrik Nyman","2021","http://link.springer.com/article/10.1007/s10009-020-00597-6","Article"
"HSACMA: a hierarchical scalable adaptive cloud monitoring architecture","Software Quality Journal","","28","3","10.1007/s11219-020-09524-z","Rui WangShi YingMeiyan LiShun Jia","2020","http://link.springer.com/article/10.1007/s11219-020-09524-z","Article"
"Tuning high flow concurrency for MPTCP in data center networks","Journal of Cloud Computing","","9","1","10.1186/s13677-020-00160-3","Jiawei HuangWeihe LiQi LiTao ZhangPingping DongJianxin Wang","2020","http://link.springer.com/article/10.1186/s13677-020-00160-3","Article"
"Cellular Neural Network-Based Medical Image Encryption","SN Computer Science","","1","6","10.1007/s42979-020-00371-0","S. J. SheelaK. V. SureshDeepaknath TandurA. Sanjay","2020","http://link.springer.com/article/10.1007/s42979-020-00371-0","Article"
"An Identity-Based Elliptic Curve Cryptography for Mobile Payment Security","SN Computer Science","","1","2","10.1007/s42979-020-00122-1","O. R. VincentT. M. OkediranA. A. Abayomi-AlliO. J. Adeniran","2020","http://link.springer.com/article/10.1007/s42979-020-00122-1","Article"
"A Statistically Efficient and Scalable Method for Exploratory Analysis of High-Dimensional Data","SN Computer Science","","1","2","10.1007/s42979-020-0064-2","Mohammad S. RahmanGholamreza Haffari","2020","http://link.springer.com/article/10.1007/s42979-020-0064-2","Article"
"A validated model for the scoping process of quality requirements: a multi-case study","Empirical Software Engineering","","26","2","10.1007/s10664-020-09896-7","Thomas OlssonKrzysztof WnukSlinger Jansen","2021","http://link.springer.com/article/10.1007/s10664-020-09896-7","Article"
"Characterizing WDT Subsystem of a Wi-Fi Controller in an Automobile Based on MIPS32 CPU Platform Across PVT","SN Computer Science","","2","4","10.1007/s42979-021-00590-z","Sukrutha A. JainAvinash BharadwajChandrashekar Murthy Bisalavadi Nanjappa","2021","http://link.springer.com/article/10.1007/s42979-021-00590-z","Article"
"Security Analysis of Group Key Management Schemes in Wireless Sensor Networks Against IND-SAOA Game","SN Computer Science","","2","4","10.1007/s42979-021-00645-1","Payal SharmaB. R. Purushothama","2021","http://link.springer.com/article/10.1007/s42979-021-00645-1","Article"
"BFPF-Cloud: Applying SVM for Byzantine Failure Prediction to Increase Availability and Failure Tolerance in Cloud Computing","SN Computer Science","","1","5","10.1007/s42979-020-00299-5","Mahnaz Koorang BeheshtiFaramarz Safi-Esfahani","2020","http://link.springer.com/article/10.1007/s42979-020-00299-5","Article"
"Fast core pricing algorithms for path auction","Autonomous Agents and Multi-Agent Systems","","34","1","10.1007/s10458-019-09440-y","Hao ChengWentao ZhangYi ZhangLei ZhangJun WuChongjun Wang","2020","http://link.springer.com/article/10.1007/s10458-019-09440-y","Article"
"A complexity-based classification for multiprocessor synchronization","Distributed Computing","","33","2","10.1007/s00446-019-00361-3","Faith EllenRati GelashviliNir ShavitLeqi Zhu","2020","http://link.springer.com/article/10.1007/s00446-019-00361-3","Article"
"Threshold based partial partitioning fuzzy means clustering algorithm (TPPFMCA) for pattern discovery","International Journal of Information Technology","","12","1","10.1007/s41870-019-00343-5","Dharmendra Patel","2020","http://link.springer.com/article/10.1007/s41870-019-00343-5","Article"
"Embedding API dependency graph for neural code generation","Empirical Software Engineering","","26","4","10.1007/s10664-021-09968-2","Chen LyuRuyun WangHongyu ZhangHanwen ZhangSonglin Hu","2021","http://link.springer.com/article/10.1007/s10664-021-09968-2","Article"
"The complexity of verifying population protocols","Distributed Computing","","34","2","10.1007/s00446-021-00390-x","Javier EsparzaStefan JaaxMikhail RaskinChana Weil-Kennedy","2021","http://link.springer.com/article/10.1007/s00446-021-00390-x","Article"
"Secure and efficient multi-tenant database management system for cloud computing environment","International Journal of Information Technology","","","","10.1007/s41870-019-00416-5","G. B. PallaviP. Jayarekha","2020","http://link.springer.com/article/10.1007/s41870-019-00416-5","Article"
"Performance Analysis of Multi-computer System Consisting of Three Subsystems in Series Configuration Using Copula Repair Policy","SN Computer Science","","1","5","10.1007/s42979-020-00258-0","Ibrahim YusufAbdulkareem Lado IsmailV. V. SinghU. A. AliNasir Ahmad Sufi","2020","http://link.springer.com/article/10.1007/s42979-020-00258-0","Article"
"Optimization of parameters for improving the performance of EEG-based BCI system","Journal of Reliable Intelligent Environments","","7","2","10.1007/s40860-020-00117-y","Mandeep Kaur GhummanSatvir SinghNavtej SinghBalkrishan Jindal","2021","http://link.springer.com/article/10.1007/s40860-020-00117-y","Article"
"Automating system test case classification and prioritization for use case-driven testing in product lines","Empirical Software Engineering","","25","5","10.1007/s10664-020-09853-4","Ines HajriArda GoknilFabrizio PastoreLionel C. Briand","2020","http://link.springer.com/article/10.1007/s10664-020-09853-4","Article"
"Practical synthesis of reactive systems from LTL specifications via parity games","Acta Informatica","","57","1 - 2","10.1007/s00236-019-00349-3","Michael LuttenbergerPhilipp J. MeyerSalomon Sickert","2020","http://link.springer.com/article/10.1007/s00236-019-00349-3","Article"
"Profiling users via their reviews: an extended systematic mapping study","Software and Systems Modeling","","20","1","10.1007/s10270-020-00790-w","Xin DongTong LiRui SongZhiming Ding","2021","http://link.springer.com/article/10.1007/s10270-020-00790-w","Article"
"Dynamic resource provisioning for cyber-physical systems in cloud-fog-edge computing","Journal of Cloud Computing","","9","1","10.1186/s13677-020-00181-y","Zhanyang XuYanqi ZhangHaoyuan LiWeijing YangQuan Qi","2020","http://link.springer.com/article/10.1186/s13677-020-00181-y","Article"
"2PC*: a distributed transaction concurrency control protocol of multi-microservice based on cloud computing platform","Journal of Cloud Computing","","9","1","10.1186/s13677-020-00183-w","Pan FanJing LiuWei YinHui WangXiaohong ChenHaiying Sun","2020","http://link.springer.com/article/10.1186/s13677-020-00183-w","Article"
"An Empirical Investigation of Relevant Changes and Automation Needs in Modern Code Review","Empirical Software Engineering","","25","6","10.1007/s10664-020-09870-3","Sebastiano PanichellaNik Zaugg","2020","http://link.springer.com/article/10.1007/s10664-020-09870-3","Article"
"Scientific Collaboration in a Multidisciplinary Organization Revealed by Network Science","SN Computer Science","","2","1","10.1007/s42979-020-00393-8","Ivan BergierPatrícia Menezes SantosAndreia Hansen Oster","2020","http://link.springer.com/article/10.1007/s42979-020-00393-8","Article"
"Cross-layer impact analysis and adaptation of hierarchical service-based applications","Service Oriented Computing and Applications","","14","1","10.1007/s11761-019-00282-w","Sridevi SaralayaVishwas SaralayaRio D’Souza","2020","http://link.springer.com/article/10.1007/s11761-019-00282-w","Article"
"A threshold hybrid encryption method for integrity audit without trusted center","Journal of Cloud Computing","","10","1","10.1186/s13677-020-00222-6","Yange ChenHequn LiuBaocang WangBaljinnyam SonompilYuan PingZhili Zhang","2021","http://link.springer.com/article/10.1186/s13677-020-00222-6","Article"
"Comprehensive review and classification of game analytics","Service Oriented Computing and Applications","","15","2","10.1007/s11761-020-00303-z","Yanhui SuPer BacklundHenrik Engström","2021","http://link.springer.com/article/10.1007/s11761-020-00303-z","Article"
"A genetic algorithm based framework for local search algorithms for distributed constraint optimization problems","Autonomous Agents and Multi-Agent Systems","","34","2","10.1007/s10458-020-09464-9","Ziyu ChenLizhen LiuJingyuan HeZhepeng Yu","2020","http://link.springer.com/article/10.1007/s10458-020-09464-9","Article"
"Studying gas exceptions in blockchain-based cloud applications","Journal of Cloud Computing","","9","1","10.1186/s13677-020-00176-9","Chao LiuJianbo GaoYue LiHuihui WangZhong Chen","2020","http://link.springer.com/article/10.1186/s13677-020-00176-9","Article"
"Some Aspects of Associative Memory Construction Based on a Hopfield Network","Programming and Computer Software","","46","5","10.1134/S0361768820050023","Yu. L. KarpovL. E. KarpovYu. G. Smetanin","2020","http://link.springer.com/article/10.1134/S0361768820050023","Article"
"Deep Cybersecurity: A Comprehensive Overview from Neural Network and Deep Learning Perspective","SN Computer Science","","2","3","10.1007/s42979-021-00535-6","Iqbal H. Sarker","2021","http://link.springer.com/article/10.1007/s42979-021-00535-6","Article"
"Multi-agent active information gathering in discrete and continuous-state decentralized POMDPs by policy graph improvement","Autonomous Agents and Multi-Agent Systems","","34","2","10.1007/s10458-020-09467-6","Mikko LauriJoni PajarinenJan Peters","2020","http://link.springer.com/article/10.1007/s10458-020-09467-6","Article"
"SP-LIFT: A Serial Parallel Linear and Fast-Paced Recovery-Centered Transaction Commit Protocol","SN Computer Science","","1","3","10.1007/s42979-020-00193-0","Sarvesh PandeyAman Kumar PandeyUdai Shanker","2020","http://link.springer.com/article/10.1007/s42979-020-00193-0","Article"
"A Real-Time Prescriptive Solution for Explainable Cyber-Fraud Detection Within the iGaming Industry","SN Computer Science","","2","3","10.1007/s42979-021-00623-7","David FarrugiaChristopher ZerafaTony CiniBruno KuasneyKaren Livori","2021","http://link.springer.com/article/10.1007/s42979-021-00623-7","Article"
"On the importance of specialists for lexicase selection","Genetic Programming and Evolvable Machines","","21","3","10.1007/s10710-020-09377-2","Thomas HelmuthEdward PantridgeLee Spector","2020","http://link.springer.com/article/10.1007/s10710-020-09377-2","Article"
"An enhanced Huffman-PSO based image optimization algorithm for image steganography","Genetic Programming and Evolvable Machines","","","","10.1007/s10710-020-09396-z","Neha SharmaUsha Batra","2021","http://link.springer.com/article/10.1007/s10710-020-09396-z","Article"
"Location-aware systems or location-based services: a survey with applications to CoViD-19 contact tracking","Journal of Reliable Intelligent Environments","","6","4","10.1007/s40860-020-00111-4","H. R. Schmidtke","2020","http://link.springer.com/article/10.1007/s40860-020-00111-4","Article"
"I2RL: online inverse reinforcement learning under occlusion","Autonomous Agents and Multi-Agent Systems","","35","1","10.1007/s10458-020-09485-4","Saurabh AroraPrashant DoshiBikramjit Banerjee","2020","http://link.springer.com/article/10.1007/s10458-020-09485-4","Article"
"Probabilistic Topic Models for Enriching Ontology from Texts","SN Computer Science","","1","6","10.1007/s42979-020-00349-y","Anis TissaouiSalma SassiRichard Chbeir","2020","http://link.springer.com/article/10.1007/s42979-020-00349-y","Article"
"A third-party replication service for dynamic hidden databases","Service Oriented Computing and Applications","","","","10.1007/s11761-020-00313-x","Stefan HintzenYves LiesyChristian Zirpins","2021","http://link.springer.com/article/10.1007/s11761-020-00313-x","Article"
"Extending hardware transactional memory capacity via rollback-only transactions and suspend/resume","Distributed Computing","","33","3 - 4","10.1007/s00446-019-00363-1","Shady IssaPascal FelberAlexander MatveevPaolo Romano","2020","http://link.springer.com/article/10.1007/s00446-019-00363-1","Article"
"Recycled SoC Detection Using LDO Degradation","SN Computer Science","","1","6","10.1007/s42979-020-00329-2","Sreeja ChowdhuryFatemeh GanjiDomenic Forte","2020","http://link.springer.com/article/10.1007/s42979-020-00329-2","Article"
"Self-Learning Based Cognitive Reading and Character Recognition in Image Processing Techniques","SN Computer Science","","1","3","10.1007/s42979-020-00134-x","Magesh KasthuriVenkatasubramanian Sivaprasatham","2020","http://link.springer.com/article/10.1007/s42979-020-00134-x","Article"
"Component attributes and their importance in decisions and component selection","Software Quality Journal","","28","2","10.1007/s11219-019-09465-2","Panagiota ChatzipetrouEfi PapatheocharousKrzysztof WnukMarkus BorgEmil AlégrothTony Gorschek","2020","http://link.springer.com/article/10.1007/s11219-019-09465-2","Article"
"Security and Privacy Issues in Deep Learning: A Brief Review","SN Computer Science","","1","5","10.1007/s42979-020-00254-4","Trung HaTran Khanh DangHieu LeTuan Anh Truong","2020","http://link.springer.com/article/10.1007/s42979-020-00254-4","Article"
"A survey on runtime testing of dynamically adaptable and distributed systems","Software Quality Journal","","","","10.1007/s11219-021-09558-x","Mariam LahamiMoez Krichen","2021","http://link.springer.com/article/10.1007/s11219-021-09558-x","Article"
"Specification and automated verification of atomic concurrent real-time transactions","Software and Systems Modeling","","20","2","10.1007/s10270-020-00819-0","Simin CaiBarbara GallinaDag NyströmCristina Seceleanu","2021","http://link.springer.com/article/10.1007/s10270-020-00819-0","Article"
"Automated Generation of Model-Based Constraints for Common Multi-core and Real-Time Applications Using Execution Tracing","International Journal of Parallel Programming","","49","1","10.1007/s10766-020-00689-5","Raphael BeamonteNaser Ezzati-JivanMichel R. Dagenais","2021","http://link.springer.com/article/10.1007/s10766-020-00689-5","Article"
"Temporal Link Prediction: A Survey","New Generation Computing","","38","1","10.1007/s00354-019-00065-z","Aswathy DivakaranAnuraj Mohan","2020","http://link.springer.com/article/10.1007/s00354-019-00065-z","Article"
"Human movement effects on the performance of the RSSI-based trilateration method: adaptive filters for distance compensation","Journal of Reliable Intelligent Environments","","6","2","10.1007/s40860-019-00094-x","Yoschanin SasiwatDujdow BuranapanichkitKanadit ChetpattananondhKiattisak SengchuaiNattha JindapetchApidet Booranawong","2020","http://link.springer.com/article/10.1007/s40860-019-00094-x","Article"
"A Survey on Soft Computing Techniques for Spectrum Sensing in a Cognitive Radio Network","SN Computer Science","","1","6","10.1007/s42979-020-00372-z","Geoffrey EappenT Shankar","2020","http://link.springer.com/article/10.1007/s42979-020-00372-z","Article"
"Analytical Comparison of Classification Models for Raga Identification in Carnatic Classical Instrumental Polyphonic Audio","SN Computer Science","","1","6","10.1007/s42979-020-00355-0","Ashwini BhatA. Vijaya KrishnaSathwik Acharya","2020","http://link.springer.com/article/10.1007/s42979-020-00355-0","Article"
"A joint optimization scheme of content caching and resource allocation for internet of vehicles in mobile edge computing","Journal of Cloud Computing","","9","1","10.1186/s13677-020-00182-x","Mu ZhangSong WangQing Gao","2020","http://link.springer.com/article/10.1186/s13677-020-00182-x","Article"
"An Aposteriorical Clusterability Criterion for k-Means++ and Simplicity of Clustering","SN Computer Science","","1","2","10.1007/s42979-020-0079-8","Mieczysław A. Kłopotek","2020","http://link.springer.com/article/10.1007/s42979-020-0079-8","Article"
"BSQ-rate: a New Approach for Video-codec Performance Comparison and Drawbacks of Current Solutions","Programming and Computer Software","","46","3","10.1134/S0361768820030111","A. V. ZvezdakovaD. L. KulikovS. V. ZvezdakovD. S. Vatolin","2020","http://link.springer.com/article/10.1134/S0361768820030111","Article"
"A multi-fault diagnosis method of gear-box running on edge equipment","Journal of Cloud Computing","","9","1","10.1186/s13677-020-00205-7","Xiaoping ZhaoKaiyang LvZhongyang ZhangYonghong ZhangYifei Wang","2020","http://link.springer.com/article/10.1186/s13677-020-00205-7","Article"
"Augmenting Linked Data Ontologies with New Object Properties","New Generation Computing","","38","1","10.1007/s00354-020-00085-0","S. SubhashreeP. Sreenivasa Kumar","2020","http://link.springer.com/article/10.1007/s00354-020-00085-0","Article"
"Autonomous Bot Using Machine Learning and Computer Vision","SN Computer Science","","2","4","10.1007/s42979-021-00640-6","Thejas KarkeraChandra Singh","2021","http://link.springer.com/article/10.1007/s42979-021-00640-6","Article"
"Daily Routine Recognition for Hearing Aid Personalization","SN Computer Science","","2","3","10.1007/s42979-021-00538-3","Thomas KuebertHenning PuderHeinz Koeppl","2021","http://link.springer.com/article/10.1007/s42979-021-00538-3","Article"
"Embodiment matters: toward culture-specific robotized counselling","Journal of Reliable Intelligent Environments","","6","3","10.1007/s40860-020-00109-y","Eriko SakuraiKentarou KurashigeSetsuo TsurutaYoshitaka SakuraiRainer KnaufErnesto DamianiAndrea KuticsFulvio Frati","2020","http://link.springer.com/article/10.1007/s40860-020-00109-y","Article"
"Extremal Problem with Network-Diameter and -Minimum-Degree for Distributed Function Computation","SN Computer Science","","1","4","10.1007/s42979-020-00219-7","H. K. DaiM. Toulouse","2020","http://link.springer.com/article/10.1007/s42979-020-00219-7","Article"
"Coupled similarity: the first 32 years","Acta Informatica","","57","3 - 5","10.1007/s00236-019-00356-4","Benjamin BispingUwe NestmannKirstin Peters","2020","http://link.springer.com/article/10.1007/s00236-019-00356-4","Article"
"Fake News Detection Using a Blend of Neural Networks: An Application of Deep Learning","SN Computer Science","","1","3","10.1007/s42979-020-00165-4","Aman AgarwalMamta MittalAkshat PathakLalit Mohan Goyal","2020","http://link.springer.com/article/10.1007/s42979-020-00165-4","Article"
"iGridEdgeDrone: Hybrid Mobility Aware Intelligent Load Forecasting by Edge Enabled Internet of Drone Things for Smart Grid Networks","International Journal of Parallel Programming","","49","3","10.1007/s10766-020-00675-x","Amartya MukherjeePrateeti MukherjeeDebashis DeNilanjan Dey","2021","http://link.springer.com/article/10.1007/s10766-020-00675-x","Article"
"Modeling and Analysis of Stochastic Reaction Kinetics in Biomolecular Systems","New Generation Computing","","38","2","10.1007/s00354-020-00095-y","Yutaka Hori","2020","http://link.springer.com/article/10.1007/s00354-020-00095-y","Article"
"Source-Guided Adversarial Learning and Data Augmentation for Domain Generalization","SN Computer Science","","1","6","10.1007/s42979-020-00375-w","Yujui ChenTse-Wei LinChiou-Ting Hsu","2020","http://link.springer.com/article/10.1007/s42979-020-00375-w","Article"
